Simulation,Predator,PredatorStage,Source,TimeMeanPercent,NTimeStepsObserved
14,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.99385710503383,20
14,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
14,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,32.611661749999996,16
14,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,1.9158129326373856,16
14,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,65.472525905125,16
14,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,28.418326873333335,15
14,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,71.58167283038354,15
14,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,15
14,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,63.5483795,8
14,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,36.45161967538233,8
14,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,8
14,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,32.16262235,20
14,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.0998012669798713,20
14,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,67.7375767,20
14,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
14,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,99.99999950755966,20
14,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
14,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,87.92302965,20
14,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,11.067239026033402,20
14,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,1.0097315999999998,20
15,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
15,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.30868036592936543,20
15,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.69132008209999,20
15,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
15,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,36.30513028460348,20
15,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,63.6948692,20
15,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
15,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.541273289643207,20
15,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.4587279913737,20
15,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
15,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.07980214724891999,20
15,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.920198358,20
15,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
15,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,73.14903952465,20
15,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,26.8509606,20
15,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
15,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,26.856797905287728,20
15,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,73.143202248065,20
15,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,61.399550000000005,2
15,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,1.3766234239126216,2
15,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,37.2238270652,2
15,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,18.045313,2
15,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,81.9546853073725,2
15,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,2
15,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,95.831385,2
15,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,4.168618704904795,2
15,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,2
15,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
15,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.44640847070571477,20
15,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.5535915824,20
15,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
15,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.18248474199094156,20
15,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.817514726325,20
15,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
15,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.8729284582257836,20
15,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.12707248468725,20
15,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,23.85312865,20
15,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.1463507510817121,20
15,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,75.00052008,20
15,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,40.805841550000004,20
15,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,59.19415857333626,20
15,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
15,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,69.24334544999999,20
15,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,30.75665528085907,20
15,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0,20
15,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,21.61873545,20
15,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.9209768752358194,20
15,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,76.46028795,20
15,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
15,Flounders,"Flounders in [35.000000, inf[",Fish,99.99999991636372,20
15,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
15,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,81.5330762,20
15,Flounders,"Flounders in [5.000000, 35.000000[",Fish,18.46692348201677,20
15,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
15,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
15,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.4241688139271427,20
15,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.5758312552,20
15,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
15,Goosefish,"Goosefish in [46.500000, inf[",Fish,99.99999977210645,20
15,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
15,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,40.3195456,20
15,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,24.506804390536605,20
15,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,35.173650237000004,20
15,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,28.2481155,20
15,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.2148818899020037,20
15,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,69.537002682525,20
15,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
15,Hakes,"Hakes in [23.200001, inf[",Fish,99.99999982855286,20
15,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
15,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,70.3974935,20
15,Hakes,"Hakes in [5.000000, 23.200001[",Fish,29.60250640516302,20
15,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,62.922945235,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.30917553522696684,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,36.767879975805,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,69.1210218,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,30.87897668079383,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,86.5543485,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,4.265891413335359,20
15,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,9.1797605143905,20
15,Scup,"Scup in [0.000000, 5.000000[",Benthos,78.918085,20
15,Scup,"Scup in [0.000000, 5.000000[",Fish,0.28033483707653567,20
15,Scup,"Scup in [0.000000, 5.000000[",Plankton,20.801580159775,20
15,Scup,"Scup in [15.500000, inf[",Benthos,65.88639825,20
15,Scup,"Scup in [15.500000, inf[",Fish,34.11360145558754,20
15,Scup,"Scup in [15.500000, inf[",Plankton,0,20
15,Scup,"Scup in [5.000000, 15.500000[",Benthos,80.0291656,20
15,Scup,"Scup in [5.000000, 15.500000[",Fish,19.970834045510365,20
15,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
15,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
15,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.5050252801451428,20
15,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.49497468955,20
15,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
15,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,76.37172080114566,20
15,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,23.62827885,20
15,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
15,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,17.647893409936955,20
15,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,82.352106963425,20
15,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,77.3022679,20
15,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,22.697731476634658,20
15,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
15,SkateRays,"SkateRays in [37.500000, inf[",Benthos,51.0761262,20
15,SkateRays,"SkateRays in [37.500000, inf[",Fish,48.92387361623955,20
15,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
15,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,61.1190097,20
15,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,38.88098949828295,20
15,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
15,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,50.6262296,20
15,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,49.373770339579075,20
15,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
15,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
15,Squids,"Squids in [0.000000, 5.000000[",Fish,14.730311449709,20
15,Squids,"Squids in [0.000000, 5.000000[",Plankton,85.26968855495,20
15,Squids,"Squids in [15.000000, inf[",Benthos,0,20
15,Squids,"Squids in [15.000000, inf[",Fish,99.99999959159388,20
15,Squids,"Squids in [15.000000, inf[",Plankton,0,20
15,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
15,Squids,"Squids in [5.000000, 15.000000[",Fish,92.324564811705,20
15,Squids,"Squids in [5.000000, 15.000000[",Plankton,7.675435171844,20
15,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
15,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.4141514971178121,20
15,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.58584793074999,20
15,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,35.1084277,20
15,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,36.220264997125845,20
15,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,28.67130717885,20
15,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.006703803142423,20
15,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.99329631499181,20
15,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
15,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,25.354318562777777,18
15,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,3.8719397905581654,18
15,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,70.77374123411111,18
15,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,65.68110133333333,18
15,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,34.31889831376203,18
15,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,18
15,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,75.94545545,20
15,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,24.054544319853477,20
15,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,20
15,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,32.25219565,20
15,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.22940506249675,20
15,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,67.5183988,20
15,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
15,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,100.00000010626962,20
15,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
15,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,87.7681888,20
15,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,11.28158218270878,20
15,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,0.95022955,20
16,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
16,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.46986428838586086,20
16,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.5301351486,20
16,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
16,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,35.54434817035441,20
16,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,64.45565195,20
16,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
16,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.725724035987101,20
16,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.2742756861015,20
16,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
16,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.08269776770538462,20
16,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.9173025998,20
16,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
16,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,71.74432462111,20
16,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,28.255675425,20
16,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
16,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,27.732648125935583,20
16,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,72.2673525012932,20
16,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,79.48078165,20
16,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,0.34986919752353834,20
16,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,20.169348929599998,20
16,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,59.1085977,20
16,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,40.891402295410984,20
16,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,20
16,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,87.62294045,20
16,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,12.377060046857833,20
16,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,20
16,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
16,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.43435787591823044,20
16,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.56564150765,20
16,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
16,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.17932891829323708,20
16,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.820672036025,20
16,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
16,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.6745463007868667,20
16,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.325453675393,20
16,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,23.0717017,20
16,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.1687814700735222,20
16,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,75.75951658145,20
16,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,39.2597727,20
16,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,60.74022756158563,20
16,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
16,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,69.47177715,20
16,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,30.308100308110554,20
16,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0.2201216422475,20
16,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,22.039441,20
16,Flounders,"Flounders in [0.000000, 5.000000[",Fish,2.012398682687969,20
16,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,75.94816065,20
16,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
16,Flounders,"Flounders in [35.000000, inf[",Fish,99.99999967824792,20
16,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
16,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,82.23403855,20
16,Flounders,"Flounders in [5.000000, 35.000000[",Fish,17.765961160227427,20
16,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
16,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
16,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.41709186881025523,20
16,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.5829080177,20
16,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
16,Goosefish,"Goosefish in [46.500000, inf[",Fish,99.99999971092255,20
16,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
16,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,41.36725525,20
16,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,21.872398666862342,20
16,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,36.76034554,20
16,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,28.335513849999998,20
16,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.6115876729141108,20
16,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,69.0528993155,20
16,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
16,Hakes,"Hakes in [23.200001, inf[",Fish,100.00000033326262,20
16,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
16,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,69.9227559,20
16,Hakes,"Hakes in [5.000000, 23.200001[",Fish,30.07724553255366,20
16,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,52.7782104,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.5173103763225412,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,46.7044788153,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,62.2777931,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,37.72220706945581,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,81.22085995,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,4.937246445242692,20
16,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,13.841892318133,20
16,Scup,"Scup in [0.000000, 5.000000[",Benthos,80.1880429,20
16,Scup,"Scup in [0.000000, 5.000000[",Fish,0.31498003554090154,20
16,Scup,"Scup in [0.000000, 5.000000[",Plankton,19.496976782495,20
16,Scup,"Scup in [15.500000, inf[",Benthos,65.03631345,20
16,Scup,"Scup in [15.500000, inf[",Fish,34.96368694550904,20
16,Scup,"Scup in [15.500000, inf[",Plankton,0,20
16,Scup,"Scup in [5.000000, 15.500000[",Benthos,81.0185692,20
16,Scup,"Scup in [5.000000, 15.500000[",Fish,18.981430583487743,20
16,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
16,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
16,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.7000910018160823,20
16,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.29990915935,20
16,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
16,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,75.73677320189785,20
16,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,24.263226624999998,20
16,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
16,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,17.262360719598576,20
16,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,82.73763947137,20
